bone,gender,type,probability,sensitivity,specificity
ulna,male,mean,0.9962129,0.451,0
ulna,male,mean,0.9962785,0.431,0
ulna,male,mean,0.9965799,0.412,0
ulna,male,mean,0.9971741,0.392,0
ulna,male,mean,0.9975119,0.373,0
ulna,male,mean,0.9976553,0.353,0
ulna,male,mean,0.998143,0.333,0
ulna,male,mean,0.9985833,0.314,0
ulna,male,mean,0.9986817,0.294,0
ulna,male,mean,0.9987246,0.275,0
ulna,male,mean,0.9989766,0.255,0
ulna,male,mean,0.9992618,0.235,0
ulna,male,mean,0.9993329,0.216,0
ulna,male,mean,0.9993948,0.196,0
ulna,male,mean,0.9995168,0.176,0
ulna,male,mean,0.9995836,0.157,0
ulna,male,mean,0.9996278,0.137,0
ulna,male,mean,0.9996851,0.118,0
ulna,male,mean,0.9997625,0.098,0
ulna,male,mean,0.9998245,0.078,0
ulna,male,mean,0.9998366,0.059,0
ulna,male,mean,0.9998483,0.039,0
ulna,male,mean,0.999895,0.02,0
ulna,male,mean,1,0,0
ulna,male,sd,0,1,1
ulna,male,sd,0,1,0.99
ulna,male,sd,0,1,0.98
ulna,male,sd,0,1,0.971
ulna,male,sd,0,1,0.961
ulna,male,sd,0,1,0.951
ulna,male,sd,0,1,0.941
ulna,male,sd,0,1,0.931
ulna,male,sd,0,1,0.922
ulna,male,sd,0,1,0.912
ulna,male,sd,0,1,0.902
ulna,male,sd,0,1,0.892
ulna,male,sd,0,1,0.882
ulna,male,sd,0,1,0.873
ulna,male,sd,0,1,0.863
ulna,male,sd,0,1,0.853
ulna,male,sd,0,1,0.843
ulna,male,sd,0,1,0.833
ulna,male,sd,0,1,0.824
ulna,male,sd,0.0000001,1,0.814
ulna,male,sd,0.0000001,1,0.804
ulna,male,sd,0.0000001,1,0.794
ulna,male,sd,0.0000003,1,0.784
ulna,male,sd,0.0000005,1,0.775
ulna,male,sd,0.0000007,1,0.765
ulna,male,sd,0.0000008,1,0.755
ulna,male,sd,0.0000009,1,0.745
ulna,male,sd,0.000001,1,0.735
ulna,male,sd,0.0000011,1,0.725
ulna,male,sd,0.0000014,1,0.716
ulna,male,sd,0.0000016,1,0.706
ulna,male,sd,0.0000018,1,0.696
ulna,male,sd,0.000002,1,0.686
ulna,male,sd,0.0000022,1,0.676
ulna,male,sd,0.0000027,1,0.667
ulna,male,sd,0.0000032,1,0.657
ulna,male,sd,0.0000045,1,0.647
ulna,male,sd,0.0000068,1,0.637
ulna,male,sd,0.000009,1,0.627
ulna,male,sd,0.0000122,1,0.618
ulna,male,sd,0.000016,1,0.608
ulna,male,sd,0.0000208,1,0.598
ulna,male,sd,0.0000354,1,0.588
ulna,male,sd,0.0000477,1,0.578
ulna,male,sd,0.0000683,1,0.569
ulna,male,sd,0.0000925,1,0.559
ulna,male,sd,0.0001012,1,0.549
ulna,male,sd,0.0001292,1,0.539
ulna,male,sd,0.0001601,1,0.529
ulna,male,sd,0.0002298,1,0.52
ulna,male,sd,0.0003425,1,0.51
ulna,male,sd,0.0003958,1,0.5
ulna,male,sd,0.0006215,1,0.49
ulna,male,sd,0.0009249,1,0.48
ulna,male,sd,0.0010161,1,0.471
ulna,male,sd,0.001074,1,0.461
ulna,male,sd,0.001198,1,0.451
ulna,male,sd,0.0015115,1,0.441
ulna,male,sd,0.0020057,1,0.431
ulna,male,sd,0.002264,1,0.422
ulna,male,sd,0.0026789,1,0.412
ulna,male,sd,0.0032301,1,0.402
ulna,male,sd,0.0034188,1,0.392
ulna,male,sd,0.0037858,1,0.382
ulna,male,sd,0.0042225,1,0.373
ulna,male,sd,0.0043772,1,0.363
ulna,male,sd,0.00484,1,0.353
ulna,male,sd,0.0056021,1,0.343
ulna,male,sd,0.0059768,1,0.333
ulna,male,sd,0.0060633,1,0.324
ulna,male,sd,0.006438,1,0.314
ulna,male,sd,0.0067834,1,0.304
ulna,male,sd,0.0068974,1,0.294
ulna,male,sd,0.0070214,1,0.284
ulna,male,sd,0.0070575,1,0.275
ulna,male,sd,0.0075672,1,0.265
ulna,male,sd,0.0091987,1,0.255
ulna,male,sd,0.0106127,1,0.245
ulna,male,sd,0.0112388,1,0.235
ulna,male,sd,0.0128535,1,0.225
ulna,male,sd,0.0144163,1,0.216
ulna,male,sd,0.0198556,1,0.206
ulna,male,sd,0.0250884,1,0.196
ulna,male,sd,0.031763,1,0.186
ulna,male,sd,0.0388732,1,0.176
ulna,male,sd,0.0415198,1,0.167
ulna,male,sd,0.0446955,1,0.157
ulna,male,sd,0.0505062,0.98,0.157
ulna,male,sd,0.0580074,0.98,0.147
ulna,male,sd,0.0672809,0.98,0.137
ulna,male,sd,0.0798588,0.98,0.127
ulna,male,sd,0.0880051,0.98,0.118
ulna,male,sd,0.0907553,0.98,0.108
ulna,male,sd,0.095208,0.98,0.098
ulna,male,sd,0.1065721,0.98,0.088
ulna,male,sd,0.1218274,0.98,0.078
ulna,male,sd,0.1404107,0.98,0.069
ulna,male,sd,0.1642639,0.98,0.059
ulna,male,sd,0.1874121,0.961,0.059
ulna,male,sd,0.2655489,0.961,0.049
ulna,male,sd,0.3653622,0.941,0.049
ulna,male,sd,0.4386598,0.941,0.039
ulna,male,sd,0.4887977,0.922,0.039
ulna,male,sd,0.5336432,0.922,0.029
ulna,male,sd,0.6251729,0.922,0.02
ulna,male,sd,0.6827536,0.922,0.01
ulna,male,sd,0.7609255,0.902,0.01
ulna,male,sd,0.8412549,0.882,0.01
ulna,male,sd,0.8626488,0.863,0.01
ulna,male,sd,0.8856051,0.843,0.01
ulna,male,sd,0.8934736,0.824,0.01
ulna,male,sd,0.8971343,0.804,0.01
ulna,male,sd,0.9009301,0.804,0
ulna,male,sd,0.9070228,0.784,0
ulna,male,sd,0.9147932,0.765,0
ulna,male,sd,0.9340471,0.745,0
ulna,male,sd,0.9506319,0.725,0
ulna,male,sd,0.953618,0.706,0
ulna,male,sd,0.9609952,0.686,0
ulna,male,sd,0.9676667,0.667,0
ulna,male,sd,0.9771148,0.647,0
ulna,male,sd,0.9867159,0.627,0
ulna,male,sd,0.9895413,0.608,0
ulna,male,sd,0.9915082,0.588,0
ulna,male,sd,0.9920885,0.569,0
ulna,male,sd,0.9922588,0.549,0
ulna,male,sd,0.9935254,0.529,0
ulna,male,sd,0.9948079,0.51,0
ulna,male,sd,0.9951194,0.49,0
ulna,male,sd,0.9953526,0.471,0
ulna,male,sd,0.9955986,0.451,0
ulna,male,sd,0.9960258,0.431,0
ulna,male,sd,0.9962238,0.412,0
ulna,male,sd,0.9962492,0.392,0
ulna,male,sd,0.9963279,0.373,0
ulna,male,sd,0.9967813,0.353,0
ulna,male,sd,0.997221,0.333,0
ulna,male,sd,0.9972832,0.314,0
ulna,male,sd,0.9973037,0.294,0
ulna,male,sd,0.9974051,0.275,0
ulna,male,sd,0.9976465,0.255,0
ulna,male,sd,0.9978938,0.235,0
ulna,male,sd,0.9981542,0.216,0
ulna,male,sd,0.9984424,0.196,0
ulna,male,sd,0.9986457,0.176,0
ulna,male,sd,0.9989054,0.157,0
ulna,male,sd,0.9991058,0.137,0
ulna,male,sd,0.9992193,0.118,0
ulna,male,sd,0.9994471,0.098,0
ulna,male,sd,0.9995986,0.078,0
ulna,male,sd,0.9996769,0.059,0
ulna,male,sd,0.999805,0.039,0
ulna,male,sd,0.9998833,0.02,0
ulna,male,sd,1,0,0
ulna,male,both,0,1,1
ulna,male,both,0,1,0.99
ulna,male,both,0,1,0.98
ulna,male,both,0,1,0.971
ulna,male,both,0,1,0.961
ulna,male,both,0,1,0.951
ulna,male,both,0,1,0.941
ulna,male,both,0,1,0.931
ulna,male,both,0,1,0.922
ulna,male,both,0,1,0.912
ulna,male,both,0,1,0.902
ulna,male,both,0,1,0.892
ulna,male,both,0,1,0.882
ulna,male,both,0,1,0.873
ulna,male,both,0,1,0.863
ulna,male,both,0.0000001,1,0.853
ulna,male,both,0.0000001,1,0.843
ulna,male,both,0.0000001,1,0.833
ulna,male,both,0.0000001,1,0.824
ulna,male,both,0.0000002,1,0.814
ulna,male,both,0.0000003,1,0.804
ulna,male,both,0.0000003,1,0.794
ulna,male,both,0.0000004,1,0.784
ulna,male,both,0.0000005,1,0.775
ulna,male,both,0.0000006,1,0.765
ulna,male,both,0.0000007,1,0.755
ulna,male,both,0.0000007,1,0.745
ulna,male,both,0.0000008,1,0.735
ulna,male,both,0.000001,1,0.725
ulna,male,both,0.0000012,1,0.716
ulna,male,both,0.0000013,1,0.706
ulna,male,both,0.0000015,1,0.696
ulna,male,both,0.0000015,1,0.686
ulna,male,both,0.0000017,1,0.676
ulna,male,both,0.0000021,1,0.667
ulna,male,both,0.0000024,1,0.657
ulna,male,both,0.0000025,1,0.647
ulna,male,both,0.0000034,1,0.637
ulna,male,both,0.0000056,1,0.627
ulna,male,both,0.0000082,1,0.618
ulna,male,both,0.0000094,1,0.608
ulna,male,both,0.0000127,1,0.598
ulna,male,both,0.000017,1,0.588
ulna,male,both,0.0000201,1,0.578
ulna,male,both,0.0000239,1,0.569
ulna,male,both,0.0000289,1,0.559
ulna,male,both,0.0000338,1,0.549
ulna,male,both,0.000038,1,0.539
ulna,male,both,0.0000504,1,0.529
ulna,male,both,0.0000628,1,0.52
ulna,male,both,0.000077,1,0.51
ulna,male,both,0.0000953,1,0.5
ulna,male,both,0.0001132,1,0.49
ulna,male,both,0.000129,1,0.48
ulna,male,both,0.0001504,1,0.471
ulna,male,both,0.000181,1,0.461
ulna,male,both,0.0002042,1,0.451
ulna,male,both,0.0002208,1,0.441
ulna,male,both,0.0002307,1,0.431
ulna,male,both,0.0003324,1,0.422
ulna,male,both,0.0004969,1,0.412
ulna,male,both,0.0006203,1,0.402
ulna,male,both,0.0007889,1,0.392
ulna,male,both,0.0009928,1,0.382
ulna,male,both,0.0012647,1,0.373
ulna,male,both,0.0015875,1,0.363
ulna,male,both,0.0017524,1,0.353
ulna,male,both,0.0019243,1,0.343
ulna,male,both,0.0021113,1,0.333
ulna,male,both,0.0021487,1,0.324
ulna,male,both,0.0028926,1,0.314
ulna,male,both,0.003686,1,0.304
ulna,male,both,0.0038211,1,0.294
ulna,male,both,0.003935,1,0.284
ulna,male,both,0.0044613,1,0.275
ulna,male,both,0.00623,1,0.265
ulna,male,both,0.0081617,1,0.255
ulna,male,both,0.0088625,1,0.245
ulna,male,both,0.009013,1,0.235
ulna,male,both,0.0091841,1,0.225
ulna,male,both,0.0098952,1,0.216
ulna,male,both,0.0117075,1,0.206
ulna,male,both,0.0173749,1,0.196
ulna,male,both,0.0257587,1,0.186
ulna,male,both,0.0345725,1,0.176
ulna,male,both,0.0411533,1,0.167
ulna,male,both,0.0446519,1,0.157
ulna,male,both,0.0485296,1,0.147
ulna,male,both,0.0526151,1,0.137
ulna,male,both,0.0552244,1,0.127
ulna,male,both,0.0651888,1,0.118
ulna,male,both,0.0762432,0.98,0.118
ulna,male,both,0.0866978,0.98,0.108
ulna,male,both,0.1013652,0.98,0.098
ulna,male,both,0.1109129,0.98,0.088
ulna,male,both,0.1154648,0.98,0.078
ulna,male,both,0.1212385,0.961,0.078
ulna,male,both,0.138065,0.961,0.069
ulna,male,both,0.1735732,0.961,0.059
ulna,male,both,0.2119462,0.961,0.049
ulna,male,both,0.2332721,0.961,0.039
ulna,male,both,0.2559886,0.961,0.029
ulna,male,both,0.4294841,0.961,0.02
ulna,male,both,0.6200423,0.941,0.02
ulna,male,both,0.6947679,0.941,0.01
ulna,male,both,0.753431,0.922,0.01
ulna,male,both,0.7966325,0.902,0.01
ulna,male,both,0.8377482,0.882,0.01
ulna,male,both,0.8794975,0.863,0.01
ulna,male,both,0.9166949,0.843,0.01
ulna,male,both,0.9291282,0.824,0.01
ulna,male,both,0.9329352,0.804,0.01
ulna,male,both,0.9400558,0.784,0.01
ulna,male,both,0.9456768,0.784,0
ulna,male,both,0.953186,0.765,0
ulna,male,both,0.9604863,0.745,0
ulna,male,both,0.9616813,0.725,0
ulna,male,both,0.965969,0.706,0
ulna,male,both,0.9745867,0.686,0
ulna,male,both,0.984741,0.667,0
ulna,male,both,0.9903531,0.647,0
ulna,male,both,0.9912034,0.627,0
ulna,male,both,0.9917212,0.608,0
ulna,male,both,0.9933679,0.588,0
ulna,male,both,0.9949512,0.569,0
ulna,male,both,0.9954136,0.549,0
ulna,male,both,0.9955096,0.529,0
ulna,male,both,0.9960155,0.51,0
ulna,male,both,0.9966687,0.49,0
ulna,male,both,0.9968484,0.471,0
ulna,male,both,0.9968649,0.451,0
ulna,male,both,0.9971477,0.431,0
ulna,male,both,0.9974428,0.412,0
ulna,male,both,0.9976567,0.392,0
ulna,male,both,0.9979314,0.373,0
ulna,male,both,0.9981742,0.353,0
ulna,male,both,0.9984246,0.333,0
ulna,male,both,0.9985365,0.314,0
ulna,male,both,0.998646,0.294,0
ulna,male,both,0.9987507,0.275,0
ulna,male,both,0.9987771,0.255,0
ulna,male,both,0.9990264,0.235,0
ulna,male,both,0.9993383,0.216,0
ulna,male,both,0.9994572,0.196,0
ulna,male,both,0.999506,0.176,0
ulna,male,both,0.9995356,0.157,0
ulna,male,both,0.9995912,0.137,0
ulna,male,both,0.9996875,0.118,0
ulna,male,both,0.9997911,0.098,0
ulna,male,both,0.9998346,0.078,0
ulna,male,both,0.999858,0.059,0
ulna,male,both,0.9998835,0.039,0
ulna,male,both,0.9999218,0.02,0
ulna,male,both,1,0,0
clavicle,female,mean,0,1,1
clavicle,female,mean,0.0008352,1,0.985
clavicle,female,mean,0.0020919,1,0.97
clavicle,female,mean,0.004977,1,0.955
clavicle,female,mean,0.007276,1,0.939
clavicle,female,mean,0.0085146,1,0.924
clavicle,female,mean,0.0098964,1,0.909
clavicle,female,mean,0.0104714,1,0.894
clavicle,female,mean,0.0106937,1,0.879
clavicle,female,mean,0.0117762,1,0.864
clavicle,female,mean,0.013479,1,0.848
clavicle,female,mean,0.015181,1,0.833
clavicle,female,mean,0.0170663,1,0.818
clavicle,female,mean,0.0192175,1,0.803
clavicle,female,mean,0.0219967,0.963,0.803
clavicle,female,mean,0.0264967,0.963,0.788
clavicle,female,mean,0.0331415,0.926,0.788
clavicle,female,mean,0.042373,0.926,0.773
clavicle,female,mean,0.05261,0.926,0.758
clavicle,female,mean,0.0577946,0.926,0.742
clavicle,female,mean,0.0594791,0.889,0.742
clavicle,female,mean,0.0622275,0.889,0.727
clavicle,female,mean,0.0662532,0.889,0.712
clavicle,female,mean,0.0712,0.889,0.697
clavicle,female,mean,0.0742943,0.889,0.682
clavicle,female,mean,0.079682,0.889,0.667
clavicle,female,mean,0.0905038,0.889,0.652
clavicle,female,mean,0.0987191,0.852,0.652
clavicle,female,mean,0.1025324,0.815,0.652
clavicle,female,mean,0.1062702,0.815,0.636
clavicle,female,mean,0.1112245,0.815,0.621
clavicle,female,mean,0.114108,0.815,0.606
clavicle,female,mean,0.1238485,0.815,0.591
clavicle,female,mean,0.1405002,0.815,0.576
clavicle,female,mean,0.1479298,0.815,0.561
clavicle,female,mean,0.1508811,0.815,0.545
clavicle,female,mean,0.1576175,0.815,0.53
clavicle,female,mean,0.1697767,0.815,0.515
clavicle,female,mean,0.1782764,0.815,0.5
clavicle,female,mean,0.1809453,0.815,0.485
clavicle,female,mean,0.1917933,0.815,0.47
clavicle,female,mean,0.2008731,0.815,0.455
clavicle,female,mean,0.2044445,0.815,0.439
clavicle,female,mean,0.2115895,0.815,0.424
clavicle,female,mean,0.2191097,0.815,0.409
clavicle,female,mean,0.2234048,0.815,0.394
clavicle,female,mean,0.2305527,0.815,0.379
clavicle,female,mean,0.2380146,0.815,0.364
clavicle,female,mean,0.2453198,0.815,0.348
clavicle,female,mean,0.2612797,0.815,0.333
clavicle,female,mean,0.273555,0.815,0.318
clavicle,female,mean,0.2775,0.815,0.303
clavicle,female,mean,0.2801143,0.815,0.288
clavicle,female,mean,0.2860775,0.815,0.273
clavicle,female,mean,0.2950318,0.815,0.258
clavicle,female,mean,0.3014442,0.815,0.242
clavicle,female,mean,0.3097837,0.815,0.227
clavicle,female,mean,0.3313878,0.778,0.227
clavicle,female,mean,0.3575105,0.778,0.212
clavicle,female,mean,0.368399,0.778,0.197
clavicle,female,mean,0.3791009,0.778,0.182
clavicle,female,mean,0.3994826,0.741,0.182
clavicle,female,mean,0.4135077,0.741,0.167
clavicle,female,mean,0.4197945,0.741,0.152
clavicle,female,mean,0.425464,0.741,0.136
clavicle,female,mean,0.4297773,0.704,0.136
clavicle,female,mean,0.4336829,0.704,0.121
clavicle,female,mean,0.4416849,0.704,0.106
clavicle,female,mean,0.4482323,0.704,0.091
clavicle,female,mean,0.4554206,0.667,0.091
clavicle,female,mean,0.4681297,0.667,0.076
clavicle,female,mean,0.4759275,0.667,0.061
clavicle,female,mean,0.4800015,0.667,0.045
clavicle,female,mean,0.4871398,0.667,0.03
clavicle,female,mean,0.4952062,0.63,0.03
clavicle,female,mean,0.5056857,0.63,0.015
clavicle,female,mean,0.5152615,0.63,0
clavicle,female,mean,0.5335995,0.593,0
clavicle,female,mean,0.5911645,0.556,0
clavicle,female,mean,0.6343942,0.519,0
clavicle,female,mean,0.638551,0.481,0
clavicle,female,mean,0.6523555,0.444,0
clavicle,female,mean,0.669662,0.407,0
clavicle,female,mean,0.6806326,0.37,0
clavicle,female,mean,0.6862149,0.333,0
clavicle,female,mean,0.6895011,0.296,0
clavicle,female,mean,0.6963686,0.259,0
clavicle,female,mean,0.7133354,0.222,0
clavicle,female,mean,0.7296607,0.185,0
clavicle,female,mean,0.7384476,0.148,0
clavicle,female,mean,0.7488303,0.111,0
clavicle,female,mean,0.7653054,0.074,0
clavicle,female,mean,0.7932988,0.037,0
clavicle,female,mean,1,0,0
clavicle,female,sd,0,1,1
clavicle,female,sd,0.0024419,1,0.985
clavicle,female,sd,0.0049222,1,0.97
clavicle,female,sd,0.0084316,1,0.955
clavicle,female,sd,0.011059,1,0.939
clavicle,female,sd,0.016012,1,0.924
clavicle,female,sd,0.0199678,1,0.909
clavicle,female,sd,0.0201663,1,0.894
clavicle,female,sd,0.0203392,1,0.879
clavicle,female,sd,0.0208935,1,0.864
clavicle,female,sd,0.0214598,1,0.848
clavicle,female,sd,0.0217496,0.963,0.848
clavicle,female,sd,0.0250129,0.963,0.833
clavicle,female,sd,0.0327869,0.963,0.818
clavicle,female,sd,0.0378535,0.963,0.803
clavicle,female,sd,0.0395349,0.963,0.788
clavicle,female,sd,0.0423296,0.926,0.788
clavicle,female,sd,0.045983,0.926,0.773
clavicle,female,sd,0.0513144,0.926,0.758
clavicle,female,sd,0.0647791,0.926,0.742
clavicle,female,sd,0.0771509,0.926,0.727
clavicle,female,sd,0.0807973,0.926,0.712
clavicle,female,sd,0.0841873,0.926,0.697
clavicle,female,sd,0.0873127,0.889,0.697
clavicle,female,sd,0.0944438,0.852,0.697
clavicle,female,sd,0.1017831,0.852,0.682
clavicle,female,sd,0.1087528,0.852,0.667
clavicle,female,sd,0.1152478,0.852,0.652
clavicle,female,sd,0.1179569,0.815,0.652
clavicle,female,sd,0.1201377,0.815,0.636
clavicle,female,sd,0.132318,0.815,0.621
clavicle,female,sd,0.1485207,0.815,0.606
clavicle,female,sd,0.1633695,0.815,0.591
clavicle,female,sd,0.1760627,0.815,0.576
clavicle,female,sd,0.1806024,0.815,0.561
clavicle,female,sd,0.185836,0.815,0.545
clavicle,female,sd,0.1910504,0.815,0.53
clavicle,female,sd,0.2047193,0.815,0.515
clavicle,female,sd,0.221672,0.815,0.5
clavicle,female,sd,0.2300196,0.815,0.485
clavicle,female,sd,0.2380207,0.815,0.47
clavicle,female,sd,0.2471283,0.815,0.455
clavicle,female,sd,0.2598778,0.815,0.439
clavicle,female,sd,0.2686583,0.815,0.424
clavicle,female,sd,0.2695457,0.815,0.409
clavicle,female,sd,0.2783466,0.815,0.394
clavicle,female,sd,0.2896439,0.815,0.379
clavicle,female,sd,0.2932209,0.815,0.364
clavicle,female,sd,0.2951512,0.815,0.348
clavicle,female,sd,0.3011284,0.815,0.333
clavicle,female,sd,0.3062225,0.815,0.318
clavicle,female,sd,0.3076838,0.815,0.303
clavicle,female,sd,0.3172842,0.815,0.288
clavicle,female,sd,0.3316316,0.778,0.288
clavicle,female,sd,0.3416776,0.778,0.273
clavicle,female,sd,0.3533358,0.778,0.258
clavicle,female,sd,0.3607903,0.778,0.242
clavicle,female,sd,0.3700818,0.778,0.227
clavicle,female,sd,0.3806945,0.778,0.212
clavicle,female,sd,0.3824976,0.778,0.197
clavicle,female,sd,0.3833874,0.778,0.182
clavicle,female,sd,0.3859732,0.778,0.167
clavicle,female,sd,0.3912563,0.741,0.167
clavicle,female,sd,0.4066421,0.741,0.152
clavicle,female,sd,0.4239734,0.704,0.152
clavicle,female,sd,0.4334081,0.704,0.136
clavicle,female,sd,0.4378153,0.704,0.121
clavicle,female,sd,0.4383076,0.704,0.106
clavicle,female,sd,0.4446272,0.667,0.106
clavicle,female,sd,0.4522238,0.667,0.091
clavicle,female,sd,0.4563246,0.63,0.091
clavicle,female,sd,0.4599448,0.63,0.076
clavicle,female,sd,0.4619246,0.63,0.061
clavicle,female,sd,0.464553,0.63,0.045
clavicle,female,sd,0.4682794,0.63,0.03
clavicle,female,sd,0.4710367,0.593,0.03
clavicle,female,sd,0.4786242,0.593,0.015
clavicle,female,sd,0.5047773,0.556,0.015
clavicle,female,sd,0.5368309,0.556,0
clavicle,female,sd,0.5517383,0.519,0
clavicle,female,sd,0.5617422,0.481,0
clavicle,female,sd,0.5737622,0.444,0
clavicle,female,sd,0.5778065,0.407,0
clavicle,female,sd,0.5811417,0.37,0
clavicle,female,sd,0.5978038,0.333,0
clavicle,female,sd,0.6137934,0.296,0
clavicle,female,sd,0.6204479,0.259,0
clavicle,female,sd,0.6283056,0.222,0
clavicle,female,sd,0.6468622,0.185,0
clavicle,female,sd,0.6644169,0.148,0
clavicle,female,sd,0.6673262,0.111,0
clavicle,female,sd,0.6704417,0.074,0
clavicle,female,sd,0.679298,0.037,0
clavicle,female,sd,1,0,0
clavicle,female,both,0,1,1
clavicle,female,both,0.0010567,1,0.985
clavicle,female,both,0.002607,1,0.97
clavicle,female,both,0.0048149,1,0.955
clavicle,female,both,0.0068138,1,0.939
clavicle,female,both,0.0081533,1,0.924
clavicle,female,both,0.0100392,1,0.909
clavicle,female,both,0.0114105,1,0.894
clavicle,female,both,0.0117895,1,0.879
clavicle,female,both,0.0124911,1,0.864
clavicle,female,both,0.0150591,1,0.848
clavicle,female,both,0.0176915,1,0.833
clavicle,female,both,0.0184867,0.963,0.833
clavicle,female,both,0.0203637,0.963,0.818
clavicle,female,both,0.0242966,0.963,0.803
clavicle,female,both,0.0270239,0.963,0.788
clavicle,female,both,0.0329568,0.963,0.773
clavicle,female,both,0.0425454,0.963,0.758
clavicle,female,both,0.05068,0.963,0.742
clavicle,female,both,0.0572871,0.926,0.742
clavicle,female,both,0.0603958,0.926,0.727
clavicle,female,both,0.0643414,0.926,0.712
clavicle,female,both,0.0721853,0.926,0.697
clavicle,female,both,0.0769803,0.889,0.697
clavicle,female,both,0.0796591,0.889,0.682
clavicle,female,both,0.089501,0.889,0.667
clavicle,female,both,0.1010053,0.889,0.652
clavicle,female,both,0.1085836,0.852,0.652
clavicle,female,both,0.11329,0.852,0.636
clavicle,female,both,0.1146548,0.852,0.621
clavicle,female,both,0.1156179,0.852,0.606
clavicle,female,both,0.1219859,0.852,0.591
clavicle,female,both,0.1290741,0.852,0.576
clavicle,female,both,0.1317726,0.852,0.561
clavicle,female,both,0.1364568,0.852,0.545
clavicle,female,both,0.1449517,0.852,0.53
clavicle,female,both,0.1520151,0.852,0.515
clavicle,female,both,0.1563834,0.852,0.5
clavicle,female,both,0.1593954,0.852,0.485
clavicle,female,both,0.160413,0.852,0.47
clavicle,female,both,0.1639832,0.815,0.47
clavicle,female,both,0.1687909,0.815,0.455
clavicle,female,both,0.1706321,0.815,0.439
clavicle,female,both,0.1779728,0.815,0.424
clavicle,female,both,0.1862944,0.815,0.409
clavicle,female,both,0.1896263,0.815,0.394
clavicle,female,both,0.1933294,0.815,0.379
clavicle,female,both,0.197137,0.815,0.364
clavicle,female,both,0.2002666,0.778,0.364
clavicle,female,both,0.2028211,0.778,0.348
clavicle,female,both,0.2048543,0.778,0.333
clavicle,female,both,0.2371724,0.778,0.318
clavicle,female,both,0.2762015,0.778,0.303
clavicle,female,both,0.2847192,0.778,0.288
clavicle,female,both,0.2880921,0.741,0.288
clavicle,female,both,0.2915533,0.741,0.273
clavicle,female,both,0.2935059,0.741,0.258
clavicle,female,both,0.2968641,0.741,0.242
clavicle,female,both,0.3185823,0.741,0.227
clavicle,female,both,0.3406391,0.741,0.212
clavicle,female,both,0.3497221,0.741,0.197
clavicle,female,both,0.3664058,0.741,0.182
clavicle,female,both,0.3801902,0.741,0.167
clavicle,female,both,0.3876864,0.741,0.152
clavicle,female,both,0.3978188,0.741,0.136
clavicle,female,both,0.409671,0.741,0.121
clavicle,female,both,0.4207061,0.741,0.106
clavicle,female,both,0.4483519,0.741,0.091
clavicle,female,both,0.4762416,0.741,0.076
clavicle,female,both,0.4839651,0.741,0.061
clavicle,female,both,0.4872874,0.741,0.045
clavicle,female,both,0.4899222,0.741,0.03
clavicle,female,both,0.5065771,0.704,0.03
clavicle,female,both,0.5254104,0.704,0.015
clavicle,female,both,0.5316883,0.667,0.015
clavicle,female,both,0.5401102,0.63,0.015
clavicle,female,both,0.5561134,0.593,0.015
clavicle,female,both,0.5962872,0.556,0.015
clavicle,female,both,0.6313155,0.519,0.015
clavicle,female,both,0.6474778,0.481,0.015
clavicle,female,both,0.6592108,0.444,0.015
clavicle,female,both,0.6661647,0.407,0.015
clavicle,female,both,0.6774713,0.37,0.015
clavicle,female,both,0.6888297,0.333,0.015
clavicle,female,both,0.7128669,0.296,0.015
clavicle,female,both,0.7314354,0.259,0.015
clavicle,female,both,0.7346694,0.222,0.015
clavicle,female,both,0.749985,0.185,0.015
clavicle,female,both,0.7653851,0.148,0.015
clavicle,female,both,0.7706926,0.111,0.015
clavicle,female,both,0.7889454,0.074,0.015
clavicle,female,both,0.812532,0.037,0.015
clavicle,female,both,0.8360126,0.037,0
clavicle,female,both,1,0,0
femur,female,mean,0,1,1
femur,female,mean,0,1,0.983
femur,female,mean,0,1,0.966
femur,female,mean,0,1,0.949
femur,female,mean,0,1,0.932
femur,female,mean,0,1,0.915
femur,female,mean,0,1,0.898
femur,female,mean,0,1,0.881
femur,female,mean,0,1,0.864
femur,female,mean,0,1,0.847
femur,female,mean,0,1,0.831
femur,female,mean,0,1,0.814
femur,female,mean,0,1,0.797
femur,female,mean,0,1,0.78
femur,female,mean,0,1,0.763
femur,female,mean,0,1,0.746
femur,female,mean,0,1,0.729
femur,female,mean,0,1,0.712
femur,female,mean,0,1,0.695
femur,female,mean,0,1,0.678
femur,female,mean,0,1,0.661
femur,female,mean,0,1,0.644
femur,female,mean,0,1,0.627
femur,female,mean,0,1,0.61
femur,female,mean,0,1,0.593
femur,female,mean,0,1,0.576
femur,female,mean,0,1,0.559
femur,female,mean,0,1,0.542
femur,female,mean,0,1,0.525
femur,female,mean,0,1,0.508
femur,female,mean,0,1,0.492
femur,female,mean,0,1,0.475
femur,female,mean,0,1,0.458
femur,female,mean,0,1,0.441
femur,female,mean,0,1,0.424
femur,female,mean,0,1,0.407
femur,female,mean,0,1,0.39
femur,female,mean,0,1,0.373
femur,female,mean,0,1,0.356
femur,female,mean,0,1,0.339
femur,female,mean,0,1,0.322
femur,female,mean,0.0000001,1,0.305
femur,female,mean,0.0000002,1,0.288
femur,female,mean,0.0000003,1,0.271
femur,female,mean,0.0000005,1,0.254
femur,female,mean,0.0000008,1,0.237
femur,female,mean,0.0000039,1,0.22
femur,female,mean,0.000011,1,0.203
